date,tavg,tmin,tmax,prcp,snow,wspd,wpgt,pres,tsun,city
2003-10-10,12.7,10.3,14.9,0.6,0.0,22.3,52.9,1010.8,6.0,Berlin
2003-10-11,11.6,8.5,14.1,0.4,0.0,24.8,49.0,1016.9,36.0,Berlin
2003-10-12,8.8,5.1,13.6,0.0,0.0,15.5,36.7,1024.9,360.0,Berlin
2003-10-13,7.4,1.3,13.6,0.0,0.0,9.0,30.2,1027.7,522.0,Berlin
2003-10-14,6.6,0.9,11.7,0.0,0.0,8.3,28.4,1032.2,186.0,Berlin
2003-10-15,7.0,2.3,11.8,0.0,0.0,9.0,22.0,1034.0,372.0,Berlin
2003-10-16,6.3,1.1,10.8,0.0,0.0,9.4,24.8,1034.2,192.0,Berlin
2003-10-17,5.0,0.3,9.3,0.0,0.0,9.7,27.7,1032.2,594.0,Berlin
2003-10-18,4.4,-1.5,11.7,0.0,0.0,7.6,18.4,1022.0,582.0,Berlin
2003-10-19,4.2,-1.5,10.8,0.0,0.0,6.5,20.2,1011.6,552.0,Berlin
2003-10-20,3.7,-1.1,8.3,0.0,0.0,6.8,21.6,1004.5,174.0,Berlin
2003-10-21,3.9,0.8,6.9,5.5,0.0,7.2,20.2,1007.3,0.0,Berlin
2003-10-22,3.3,-0.7,6.9,0.0,0.0,10.4,25.2,1017.1,126.0,Berlin
2003-10-23,0.6,-2.7,5.7,0.0,0.0,9.4,29.2,1016.8,318.0,Berlin
2003-10-24,0.1,-4.6,4.4,0.0,0.0,10.1,32.0,1017.3,558.0,Berlin
2003-10-25,4.0,-0.3,7.3,2.9,0.0,22.0,44.6,1012.4,48.0,Berlin
2003-10-26,4.5,0.7,6.3,5.1,0.0,14.8,46.8,1011.1,0.0,Berlin
2003-10-27,1.3,-3.6,6.0,0.0,0.0,6.1,22.0,1021.2,570.0,Berlin
2003-10-28,2.5,-1.4,8.4,0.0,0.0,9.0,25.6,1018.8,522.0,Berlin
2003-10-29,3.5,-0.6,7.3,4.0,0.0,12.2,27.0,1003.1,150.0,Berlin
2003-10-30,4.8,2.7,6.5,5.4,0.0,7.9,21.2,992.8,0.0,Berlin
2003-10-31,7.0,3.3,10.5,0.0,0.0,13.7,31.3,991.5,78.0,Berlin
2003-11-01,7.9,4.8,11.3,0.3,0.0,13.0,30.6,993.0,18.0,Berlin
2003-11-02,8.3,4.8,12.3,0.6,0.0,12.6,27.7,1004.9,210.0,Berlin
2003-11-03,10.3,7.5,13.5,0.2,0.0,21.6,45.7,1008.5,60.0,Berlin
2003-11-04,10.0,6.6,12.0,1.1,0.0,21.2,51.5,1025.2,6.0,Berlin
2003-11-05,7.2,1.6,12.4,0.0,0.0,6.5,18.0,1036.0,444.0,Berlin
2003-11-06,3.2,2.1,5.0,0.0,0.0,11.9,25.9,1037.9,0.0,Berlin
2003-11-07,4.2,1.2,6.1,0.0,0.0,14.4,31.7,1038.9,78.0,Berlin
2003-11-08,5.7,2.7,8.5,0.0,0.0,18.4,44.6,1032.7,96.0,Berlin
2003-11-09,3.7,1.8,5.1,0.0,0.0,15.5,36.4,1029.8,0.0,Berlin
2003-11-10,2.6,0.5,4.4,0.0,0.0,18.0,38.5,1031.6,0.0,Berlin
2003-11-11,2.4,-0.6,6.6,0.0,0.0,15.5,31.7,1030.3,474.0,Berlin
2003-11-12,1.5,-1.5,5.7,0.0,0.0,15.5,31.0,1027.4,468.0,Berlin
2003-11-13,-0.1,-2.9,4.4,0.0,0.0,10.4,21.6,1026.9,426.0,Berlin
2003-11-14,-0.2,-3.7,3.8,0.0,0.0,8.6,26.6,1024.1,84.0,Berlin
2003-11-15,5.0,0.3,9.6,0.0,0.0,10.1,27.7,1016.4,120.0,Berlin
2003-11-16,4.9,3.4,7.3,13.1,0.0,9.4,22.0,1014.9,186.0,Berlin
2003-11-17,5.7,3.4,8.3,3.4,0.0,18.4,52.6,1015.0,6.0,Berlin
2003-11-18,8.0,5.2,12.0,5.4,0.0,19.1,45.7,1017.3,0.0,Berlin
2003-11-19,12.4,11.6,13.4,0.7,0.0,28.4,53.6,1015.1,0.0,Berlin
2003-11-20,9.8,6.8,11.7,0.0,0.0,13.0,41.4,1016.9,186.0,Berlin
2003-11-21,9.0,5.8,11.7,0.0,0.0,12.2,27.7,1013.1,246.0,Berlin
2003-11-22,8.4,5.1,11.5,0.0,0.0,9.0,21.2,1010.2,0.0,Berlin
2003-11-23,10.0,6.8,13.7,0.0,0.0,10.8,22.7,1007.9,162.0,Berlin
2003-11-24,9.5,5.3,14.6,0.0,0.0,9.0,24.8,1007.1,66.0,Berlin
2003-11-25,9.3,6.4,13.6,4.8,0.0,5.4,11.5,1009.6,108.0,Berlin
2003-11-26,9.0,6.3,12.1,6.8,0.0,9.7,22.7,1006.9,354.0,Berlin
2003-11-27,6.0,5.2,7.3,0.0,0.0,7.2,20.9,1000.2,0.0,Berlin
2003-11-28,6.7,4.9,7.9,0.8,0.0,11.2,26.6,1007.2,0.0,Berlin
2003-11-29,7.8,7.4,8.4,0.7,0.0,10.8,27.7,1014.2,0.0,Berlin
2003-11-30,6.2,2.9,8.4,0.0,0.0,14.0,37.8,1012.8,330.0,Berlin
2003-12-01,4.0,2.0,7.5,0.0,0.0,12.6,26.6,1014.4,192.0,Berlin
2003-12-02,5.7,3.5,7.3,0.0,0.0,15.1,28.4,1019.6,0.0,Berlin
2003-12-03,5.4,4.7,6.0,0.0,0.0,7.2,20.9,1024.3,0.0,Berlin
2003-12-04,4.2,2.9,6.1,0.0,0.0,8.6,19.4,1027.9,0.0,Berlin
2003-12-05,4.8,3.2,7.3,3.1,0.0,20.2,51.8,1024.3,0.0,Berlin
2003-12-06,3.9,-1.4,8.3,2.1,0.0,29.5,73.8,1017.8,252.0,Berlin
2003-12-07,-1.2,-4.3,2.7,0.0,0.0,10.1,21.6,1032.8,414.0,Berlin
2003-12-08,0.1,-3.3,1.9,0.0,0.0,10.1,23.0,1028.8,0.0,Berlin
2003-12-09,-0.4,-3.1,3.1,0.0,0.0,9.7,25.2,1025.0,408.0,Berlin
2003-12-10,1.2,-2.0,6.5,0.0,0.0,15.1,28.4,1019.0,408.0,Berlin
2003-12-11,1.0,-0.9,3.2,4.6,0.0,14.4,29.9,1014.3,336.0,Berlin
2003-12-12,1.9,-0.6,3.6,0.0,0.0,15.1,33.5,1019.6,0.0,Berlin
2003-12-13,6.2,-0.7,11.3,24.3,0.0,22.0,48.6,1008.5,0.0,Berlin
2003-12-14,7.0,2.3,10.4,6.4,0.0,29.2,63.0,995.5,0.0,Berlin
2003-12-15,1.3,0.3,2.7,0.0,0.0,32.8,64.8,1003.8,144.0,Berlin
2003-12-16,1.4,-0.7,3.5,0.6,0.0,22.0,43.9,1018.7,366.0,Berlin
2003-12-17,3.8,0.3,5.6,0.8,0.0,16.9,35.6,1023.8,0.0,Berlin
2003-12-18,3.6,-0.4,6.3,0.0,0.0,10.8,28.1,1023.8,396.0,Berlin
2003-12-19,2.7,-0.7,6.6,0.0,0.0,11.5,33.1,1018.7,402.0,Berlin
2003-12-20,5.6,3.3,8.6,1.7,0.0,14.4,50.8,1014.8,0.0,Berlin
2003-12-21,6.4,3.4,8.8,5.7,0.0,34.9,92.5,992.5,138.0,Berlin
2003-12-22,0.8,-3.7,4.1,0.2,0.0,25.6,59.8,1008.8,0.0,Berlin
2003-12-23,-3.6,-6.5,0.3,0.0,0.0,11.5,25.9,1026.4,366.0,Berlin
2003-12-24,-2.4,-5.8,0.9,0.0,0.0,15.5,35.3,1030.8,402.0,Berlin
2003-12-25,2.2,0.1,3.7,0.0,0.0,20.5,36.7,1022.6,0.0,Berlin
2003-12-26,4.0,2.3,5.8,0.0,0.0,16.2,32.4,1013.8,0.0,Berlin
2003-12-27,5.2,2.9,8.1,0.0,0.0,18.0,46.1,1002.7,0.0,Berlin
2003-12-28,3.9,1.4,7.1,0.0,0.0,16.6,52.9,997.7,0.0,Berlin
2003-12-29,4.0,2.4,6.2,0.0,0.0,18.7,47.9,1008.2,90.0,Berlin
2003-12-30,2.6,0.5,6.1,0.0,0.0,5.8,16.2,1017.6,108.0,Berlin
2003-12-31,1.4,-3.3,2.6,0.0,0.0,11.2,27.4,1024.6,36.0,Berlin
2004-01-01,-3.0,-5.7,-1.1,0.0,0.0,7.6,23.0,1020.2,96.0,Berlin
2004-01-02,-2.4,-5.4,0.5,0.0,0.0,11.2,37.8,1020.2,264.0,Berlin
2004-01-03,-3.8,-6.2,-1.4,0.0,0.0,6.5,20.5,1024.8,96.0,Berlin
2004-01-04,-5.3,-6.5,-3.3,0.0,0.0,9.7,23.4,1017.5,288.0,Berlin
2004-01-05,-7.1,-9.5,-3.5,0.0,0.0,9.7,23.0,1022.7,408.0,Berlin
2004-01-06,-6.2,-10.1,-1.7,8.0,0.0,17.6,36.4,1022.4,96.0,Berlin
2004-01-07,2.6,-1.9,4.4,0.2,40.0,11.5,26.6,1016.0,0.0,Berlin
2004-01-08,2.2,-0.6,4.5,0.0,0.0,11.2,34.2,1015.3,216.0,Berlin
2004-01-09,0.6,-1.4,2.8,0.2,0.0,10.4,31.7,1003.8,0.0,Berlin
2004-01-10,1.5,-0.8,3.2,1.1,0.0,9.0,21.2,1010.6,0.0,Berlin
2004-01-11,2.7,-0.8,8.4,12.2,0.0,15.5,41.4,1007.0,0.0,Berlin
2004-01-12,3.8,1.6,6.7,0.9,0.0,14.4,37.4,999.5,276.0,Berlin
2004-01-13,3.3,0.4,6.5,6.6,0.0,14.0,51.1,989.2,0.0,Berlin
2004-01-14,5.2,2.4,6.8,2.5,0.0,34.9,81.7,988.8,0.0,Berlin
2004-01-15,2.4,1.2,3.4,2.2,0.0,9.0,25.9,999.3,30.0,Berlin
2004-01-16,3.0,0.7,5.4,12.7,0.0,19.1,46.8,994.6,18.0,Berlin
2004-01-17,4.1,1.0,5.3,10.4,0.0,18.0,47.5,995.7,0.0,Berlin
2004-01-18,0.0,-2.2,1.5,0.0,0.0,14.4,36.0,1018.1,114.0,Berlin
2004-01-19,-0.3,-2.2,2.0,3.5,0.0,20.5,49.3,1007.4,0.0,Berlin
2004-01-20,0.3,-0.9,2.2,0.0,30.0,18.0,37.4,1005.7,0.0,Berlin
2004-01-21,-2.2,-5.4,-0.6,0.0,30.0,13.0,28.1,1018.8,60.0,Berlin
2004-01-22,-5.5,-8.8,-2.7,0.0,30.0,7.6,22.0,1023.8,144.0,Berlin
2004-01-23,-7.5,-11.5,-3.3,0.0,30.0,9.4,20.9,1023.4,354.0,Berlin
2004-01-24,-7.5,-11.1,-3.3,0.0,20.0,13.7,30.6,1018.5,420.0,Berlin
2004-01-25,-7.6,-9.5,-5.8,0.7,20.0,11.2,25.2,1013.2,0.0,Berlin
2004-01-26,-5.6,-7.0,-4.0,0.1,30.0,6.8,15.5,1009.2,0.0,Berlin
2004-01-27,-3.5,-8.0,-1.0,0.0,30.0,4.0,16.2,1002.5,0.0,Berlin
2004-01-28,-2.5,-5.1,-0.5,0.0,30.0,11.9,26.3,998.9,222.0,Berlin
2004-01-29,-0.9,-3.0,1.1,2.2,20.0,16.9,54.4,996.2,156.0,Berlin
2004-01-30,0.5,-1.0,1.7,0.6,50.0,19.4,50.8,1007.6,18.0,Berlin
2004-01-31,2.8,-1.0,7.7,4.9,50.0,23.0,55.8,1006.5,18.0,Berlin
2004-02-01,8.2,6.0,10.1,14.4,0.0,26.3,82.1,1007.6,12.0,Berlin
2004-02-02,8.2,5.3,10.9,3.0,0.0,19.1,50.4,1015.6,72.0,Berlin
2004-02-03,9.1,6.7,11.5,4.2,0.0,14.0,34.6,1023.6,0.0,Berlin
2004-02-04,12.4,10.7,14.3,0.1,0.0,20.2,55.1,1021.4,24.0,Berlin
2004-02-05,13.6,11.2,15.3,2.6,0.0,27.7,58.7,1017.5,6.0,Berlin
2004-02-06,11.7,9.6,13.8,3.5,0.0,18.0,45.4,1013.8,0.0,Berlin
2004-02-07,8.4,3.8,13.5,0.9,0.0,32.8,71.3,1004.6,90.0,Berlin
2004-02-08,3.2,0.4,5.8,11.1,0.0,22.3,55.4,1001.7,54.0,Berlin
2004-02-09,1.1,-1.5,4.5,0.3,10.0,28.4,62.6,1016.1,282.0,Berlin
2004-02-10,0.5,-1.5,2.7,9.3,0.0,17.6,42.8,1023.5,0.0,Berlin
2004-02-11,-0.2,-5.0,1.7,0.0,30.0,14.8,39.6,1021.3,162.0,Berlin
2004-02-12,-2.4,-6.1,-0.3,0.1,30.0,8.3,16.9,1032.0,6.0,Berlin
2004-02-13,2.6,-1.0,5.3,0.2,20.0,13.0,32.4,1027.3,0.0,Berlin
2004-02-14,4.3,2.1,6.3,0.0,0.0,15.1,35.6,1023.6,12.0,Berlin
2004-02-15,1.7,-0.7,4.5,0.0,0.0,12.6,27.0,1022.8,0.0,Berlin
2004-02-16,0.4,-1.4,2.2,0.0,0.0,13.3,26.6,1027.4,0.0,Berlin
2004-02-17,3.5,1.9,5.0,0.0,0.0,18.7,37.8,1023.3,0.0,Berlin
2004-02-18,2.9,-0.3,5.4,0.2,0.0,18.0,47.9,1018.5,198.0,Berlin
2004-02-19,-0.2,-3.5,2.6,0.0,0.0,15.8,40.0,1027.9,312.0,Berlin
2004-02-20,-1.4,-5.7,3.9,0.0,0.0,16.6,38.2,1032.6,582.0,Berlin
2004-02-21,0.5,-4.9,6.0,0.0,0.0,16.9,43.9,1020.4,498.0,Berlin
2004-02-22,1.4,-1.3,5.2,0.0,0.0,12.2,39.2,1005.0,252.0,Berlin
2004-02-23,0.3,-1.3,2.2,0.0,0.0,16.9,37.4,1010.1,6.0,Berlin
2004-02-24,0.9,-3.3,4.6,0.4,0.0,15.8,36.7,1012.5,516.0,Berlin
2004-02-25,0.6,-1.6,2.5,1.2,10.0,18.0,36.0,1003.3,48.0,Berlin
2004-02-26,-0.6,-3.2,2.3,0.0,0.0,12.2,29.5,1001.1,288.0,Berlin
2004-02-27,-1.9,-5.1,2.2,0.1,0.0,5.4,20.5,999.7,270.0,Berlin
2004-02-28,-1.6,-7.1,3.6,0.0,10.0,6.1,17.3,1005.6,432.0,Berlin
2004-02-29,-1.3,-5.5,2.6,0.0,0.0,13.3,33.5,1018.9,192.0,Berlin
2004-03-01,0.2,-1.9,3.2,1.4,0.0,16.2,38.9,1026.1,240.0,Berlin
2004-03-02,3.5,1.3,5.1,0.1,0.0,18.4,46.1,1022.0,0.0,Berlin
2004-03-03,2.6,-3.9,5.9,0.0,0.0,21.2,45.4,1025.2,432.0,Berlin
2004-03-04,-1.3,-5.5,1.2,0.0,0.0,10.4,25.6,1029.8,168.0,Berlin
2004-03-05,-1.3,-6.1,3.2,0.0,0.0,13.3,32.0,1028.7,642.0,Berlin
2004-03-06,-0.9,-4.5,2.9,0.0,0.0,15.8,40.0,1020.4,330.0,Berlin
2004-03-07,0.0,-3.2,2.5,0.8,10.0,12.2,32.8,1020.9,72.0,Berlin
2004-03-08,1.2,-4.1,5.9,0.1,0.0,10.8,29.9,1027.2,438.0,Berlin
2004-03-09,1.2,-0.1,2.8,0.1,0.0,15.8,34.2,1029.7,6.0,Berlin
2004-03-10,1.6,0.1,3.1,0.0,0.0,16.6,33.8,1027.2,0.0,Berlin
2004-03-11,3.7,1.4,7.2,0.0,0.0,15.5,34.6,1024.9,24.0,Berlin
2004-03-12,5.0,-0.2,9.9,0.0,0.0,20.2,49.0,1021.5,450.0,Berlin
2004-03-13,7.0,2.3,11.3,0.5,0.0,15.8,33.5,1020.3,114.0,Berlin
2004-03-14,8.9,5.0,15.0,0.0,0.0,11.9,32.8,1026.0,330.0,Berlin
2004-03-15,10.5,6.9,14.2,0.0,0.0,19.4,46.1,1027.5,72.0,Berlin
2004-03-16,11.5,8.1,14.2,0.0,0.0,15.5,40.7,1028.9,0.0,Berlin
2004-03-17,14.0,8.4,20.1,0.0,0.0,10.4,31.3,1027.4,594.0,Berlin
2004-03-18,12.7,7.7,17.1,0.0,0.0,6.5,21.6,1023.1,420.0,Berlin
2004-03-19,12.7,10.4,15.1,2.4,0.0,20.2,57.2,1014.3,78.0,Berlin
2004-03-20,10.1,7.1,14.1,12.8,0.0,27.4,85.3,1003.8,108.0,Berlin
2004-03-21,10.1,6.4,12.4,0.1,0.0,41.4,95.0,998.0,312.0,Berlin
2004-03-22,6.8,3.6,11.8,5.1,0.0,21.6,63.4,1005.3,192.0,Berlin
2004-03-23,5.9,0.9,10.5,0.0,0.0,8.6,31.3,1013.3,330.0,Berlin
2004-03-24,5.2,2.2,9.3,0.0,0.0,20.9,50.8,1013.4,6.0,Berlin
2004-03-25,2.1,0.6,3.9,0.0,0.0,20.5,45.4,1016.0,0.0,Berlin
2004-03-26,0.7,-1.9,3.4,0.0,0.0,13.3,28.1,1017.9,6.0,Berlin
2004-03-27,1.8,-4.0,6.5,0.0,0.0,7.9,25.6,1017.8,414.0,Berlin
2004-03-28,5.1,1.2,8.0,0.0,0.0,10.4,23.4,1018.5,0.0,Berlin
2004-03-29,8.1,3.1,12.8,0.0,0.0,7.9,27.7,1022.2,180.0,Berlin
2004-03-30,8.7,0.9,15.0,0.0,0.0,9.4,30.6,1023.9,660.0,Berlin
2004-03-31,9.3,1.6,15.3,0.0,0.0,15.5,36.7,1019.1,720.0,Berlin
2004-04-01,9.8,3.8,15.6,0.0,0.0,19.1,41.8,1019.1,636.0,Berlin
2004-04-02,8.9,4.2,14.6,0.0,0.0,24.1,50.4,1020.1,570.0,Berlin
2004-04-03,10.0,3.5,17.3,0.6,0.0,12.6,29.9,1020.2,390.0,Berlin
2004-04-04,10.3,6.5,15.5,1.7,0.0,14.8,56.9,1017.4,150.0,Berlin
2004-04-05,8.2,4.0,13.5,2.0,0.0,13.3,46.8,1010.3,390.0,Berlin
2004-04-06,5.6,3.2,10.2,8.7,0.0,14.0,42.8,1000.8,96.0,Berlin
2004-04-07,6.5,3.4,10.4,0.0,0.0,11.9,33.8,1004.0,180.0,Berlin
2004-04-08,5.2,2.0,9.5,5.5,0.0,7.9,32.8,1008.9,96.0,Berlin
2004-04-09,6.2,3.3,10.6,0.9,0.0,12.6,30.6,1012.1,120.0,Berlin
2004-04-10,5.6,2.3,9.0,0.2,0.0,11.2,31.3,1012.0,270.0,Berlin
2004-04-11,6.6,-1.2,12.8,0.0,0.0,9.7,34.2,1018.9,738.0,Berlin
2004-04-12,6.6,2.3,10.0,0.0,0.0,9.0,23.4,1023.6,60.0,Berlin
2004-04-13,8.3,4.0,12.5,0.0,0.0,7.2,22.7,1022.9,162.0,Berlin
2004-04-14,9.3,1.8,15.3,0.0,0.0,7.6,29.9,1024.1,792.0,Berlin
2004-04-15,11.7,3.0,18.3,0.0,0.0,11.2,30.2,1022.0,786.0,Berlin
2004-04-16,13.3,7.4,19.4,0.0,0.0,11.5,32.0,1015.6,750.0,Berlin
2004-04-17,13.0,5.5,19.0,0.0,0.0,11.2,26.3,1006.3,660.0,Berlin
2004-04-18,14.0,7.5,19.9,0.6,0.0,14.8,37.8,996.5,504.0,Berlin
2004-04-19,11.2,6.1,15.9,0.6,0.0,13.0,46.1,997.0,30.0,Berlin
2004-04-20,10.9,5.0,16.7,0.0,0.0,6.5,28.1,1008.3,270.0,Berlin
2004-04-21,13.6,6.0,19.9,0.0,0.0,7.9,35.3,1015.5,192.0,Berlin
2004-04-22,15.4,8.9,21.6,0.0,0.0,6.8,25.6,1015.2,624.0,Berlin
2004-04-23,10.5,7.8,13.8,2.5,0.0,11.2,28.8,1018.3,12.0,Berlin
2004-04-24,8.9,5.5,12.4,0.0,0.0,15.8,33.5,1022.5,42.0,Berlin
2004-04-25,11.0,3.6,16.5,0.0,0.0,11.9,33.8,1025.9,612.0,Berlin
2004-04-26,11.6,9.7,14.1,1.0,0.0,9.4,24.5,1022.9,0.0,Berlin
2004-04-27,12.2,9.2,16.5,0.0,0.0,9.4,24.5,1017.3,120.0,Berlin
2004-04-28,13.0,6.7,18.4,0.0,0.0,14.4,32.8,1014.1,834.0,Berlin
2004-04-29,13.9,7.2,19.7,0.0,0.0,19.1,43.9,1009.7,696.0,Berlin
2004-04-30,16.1,9.3,21.9,0.0,0.0,22.0,53.3,1006.4,750.0,Berlin
2004-05-01,16.9,10.5,23.4,0.0,0.0,13.0,42.8,1004.4,432.0,Berlin
2004-05-02,13.4,10.9,16.0,0.3,0.0,15.1,37.8,1004.8,0.0,Berlin
2004-05-03,15.6,11.4,20.6,1.1,0.0,12.6,42.8,1003.9,234.0,Berlin
2004-05-04,15.9,10.4,21.1,0.0,0.0,11.5,43.6,994.7,312.0,Berlin
2004-05-05,16.9,11.8,21.5,3.6,0.0,16.2,41.4,988.5,492.0,Berlin
2004-05-06,14.8,10.3,21.5,13.5,0.0,9.7,47.5,991.1,234.0,Berlin
2004-05-07,12.2,7.9,17.0,0.8,0.0,16.2,42.5,993.3,138.0,Berlin
2004-05-08,10.8,6.1,13.7,0.0,0.0,10.8,30.6,1001.1,216.0,Berlin
2004-05-09,10.8,9.0,12.2,1.6,0.0,12.6,27.4,1002.4,0.0,Berlin
2004-05-10,14.4,10.2,20.2,0.7,0.0,16.2,38.5,1006.5,264.0,Berlin
2004-05-11,14.3,11.3,18.0,0.0,0.0,15.1,33.8,1013.4,282.0,Berlin
2004-05-12,10.9,9.3,13.0,2.2,0.0,11.5,31.0,1015.4,36.0,Berlin
2004-05-13,9.3,4.3,11.1,0.4,0.0,14.0,33.1,1017.0,42.0,Berlin
2004-05-14,9.7,3.0,15.3,0.0,0.0,8.6,27.4,1022.8,396.0,Berlin
2004-05-15,11.5,7.6,14.5,1.8,0.0,18.4,51.8,1021.2,42.0,Berlin
2004-05-16,13.4,8.6,17.2,0.0,0.0,14.0,34.2,1024.4,576.0,Berlin
2004-05-17,15.2,12.6,18.0,0.0,0.0,11.2,33.5,1023.6,24.0,Berlin
2004-05-18,16.5,10.6,21.0,0.0,0.0,16.6,46.1,1020.7,480.0,Berlin
2004-05-19,15.7,7.7,22.4,0.0,0.0,23.4,52.9,1018.7,504.0,Berlin
2004-05-20,13.6,9.4,18.1,0.0,0.0,16.9,49.0,1017.9,486.0,Berlin
2004-05-21,11.7,7.4,13.7,0.0,0.0,10.8,33.1,1015.8,72.0,Berlin
2004-05-22,8.9,4.4,14.5,3.3,0.0,18.4,55.4,1017.6,570.0,Berlin
2004-05-23,7.9,4.6,13.0,2.7,0.0,19.4,51.1,1017.0,270.0,Berlin
2004-05-24,9.3,4.1,12.0,0.2,0.0,16.9,38.5,1020.5,150.0,Berlin
2004-05-25,11.3,8.2,15.1,0.0,0.0,17.6,42.1,1017.7,96.0,Berlin
2004-05-26,10.2,6.5,14.6,0.8,0.0,15.1,44.3,1017.3,204.0,Berlin
2004-05-27,10.0,6.0,14.0,0.0,0.0,11.5,27.4,1021.1,96.0,Berlin
2004-05-28,12.8,3.6,19.1,0.0,0.0,4.7,24.8,1025.6,696.0,Berlin
2004-05-29,15.0,6.7,21.9,0.0,0.0,8.3,37.8,1026.6,912.0,Berlin
2004-05-30,17.7,8.6,24.3,0.0,0.0,8.6,26.3,1023.5,888.0,Berlin
2004-05-31,19.2,11.0,24.9,0.0,0.0,14.0,34.2,1018.7,522.0,Berlin
2004-06-01,17.0,11.3,24.0,2.7,0.0,11.2,35.6,1017.7,474.0,Berlin
2004-06-02,14.7,11.6,17.5,1.2,0.0,9.7,26.6,1019.0,0.0,Berlin
2004-06-03,18.6,12.5,24.5,0.0,0.0,12.2,38.9,1022.0,768.0,Berlin
2004-06-04,16.1,12.7,23.1,5.8,0.0,9.7,38.2,1017.9,252.0,Berlin
2004-06-05,15.0,11.9,19.6,0.3,0.0,6.1,19.1,1013.5,66.0,Berlin
2004-06-06,16.4,9.8,21.3,0.0,0.0,11.5,37.1,1018.8,726.0,Berlin
2004-06-07,18.2,11.8,24.0,0.0,0.0,7.6,29.2,1020.3,492.0,Berlin
2004-06-08,20.6,13.8,26.8,0.0,0.0,14.4,42.5,1019.6,564.0,Berlin
2004-06-09,15.5,12.5,18.8,14.7,0.0,10.1,30.2,1020.6,174.0,Berlin
2004-06-10,19.3,14.6,23.4,0.0,0.0,10.4,37.1,1017.8,276.0,Berlin
2004-06-11,19.3,14.4,25.3,3.0,0.0,14.0,58.0,1014.2,240.0,Berlin
2004-06-12,15.6,12.5,20.0,0.1,0.0,14.4,46.8,1015.6,546.0,Berlin
2004-06-13,15.9,11.9,21.6,0.3,0.0,12.6,31.7,1023.3,372.0,Berlin
2004-06-14,16.5,10.9,20.7,0.0,0.0,19.4,41.8,1024.9,396.0,Berlin
2004-06-15,18.3,12.4,24.9,0.5,0.0,25.9,69.5,1013.1,330.0,Berlin
2004-06-16,14.0,9.6,18.3,0.0,0.0,27.7,55.1,1013.2,576.0,Berlin
2004-06-17,13.0,9.0,19.9,8.0,0.0,13.3,43.2,1008.1,60.0,Berlin
2004-06-18,14.2,11.5,18.3,2.5,0.0,15.5,39.2,1003.1,156.0,Berlin
2004-06-19,13.9,8.3,17.7,1.9,0.0,15.1,39.6,1003.1,294.0,Berlin
2004-06-20,14.6,7.1,19.6,0.0,0.0,8.6,29.9,1007.6,702.0,Berlin
2004-06-21,15.7,8.6,20.3,1.9,0.0,10.1,40.7,1011.2,696.0,Berlin
2004-06-22,16.5,10.8,21.7,1.5,0.0,9.7,33.5,1015.7,462.0,Berlin
2004-06-23,17.6,13.2,22.6,9.7,0.0,14.0,63.0,1007.9,294.0,Berlin
2004-06-24,17.1,13.4,20.7,0.0,0.0,22.7,54.0,1007.0,312.0,Berlin
2004-06-25,14.2,11.5,17.9,1.2,0.0,20.9,53.6,1013.5,324.0,Berlin
2004-06-26,14.7,10.5,19.1,0.0,0.0,16.6,37.8,1020.7,378.0,Berlin
2004-06-27,16.6,9.2,21.2,0.0,0.0,5.8,24.5,1018.1,12.0,Berlin
2004-06-28,17.0,13.0,21.7,1.3,0.0,20.9,70.9,1018.8,516.0,Berlin
2004-06-29,15.4,11.2,19.9,1.3,0.0,19.4,58.7,1020.7,486.0,Berlin
2004-06-30,17.5,11.9,22.4,0.0,0.0,11.5,41.8,1017.2,270.0,Berlin
2004-07-01,17.5,13.0,23.1,3.7,0.0,14.4,53.6,1009.5,348.0,Berlin
2004-07-02,16.5,11.9,21.9,0.1,0.0,13.0,48.6,1011.4,558.0,Berlin
2004-07-03,14.4,10.9,18.9,6.9,0.0,16.6,59.0,1012.1,420.0,Berlin
2004-07-04,16.8,10.7,21.9,0.3,0.0,16.2,42.1,1015.0,450.0,Berlin
2004-07-05,16.2,12.2,19.0,0.2,0.0,9.7,31.3,1015.6,360.0,Berlin
2004-07-06,15.6,10.8,20.8,0.0,0.0,13.7,37.1,1020.7,684.0,Berlin
2004-07-07,18.6,8.7,25.0,0.0,0.0,8.6,27.4,1019.8,822.0,Berlin
2004-07-08,19.8,15.7,26.2,13.3,0.0,11.9,43.6,1011.7,240.0,Berlin
2004-07-09,19.1,16.0,23.2,0.3,0.0,16.6,45.7,1007.8,216.0,Berlin
2004-07-10,15.9,13.3,19.8,0.4,0.0,21.6,68.0,1010.5,234.0,Berlin
2004-07-11,16.0,10.6,21.2,4.1,0.0,18.0,47.9,1007.8,576.0,Berlin
2004-07-12,13.9,12.5,17.0,6.1,0.0,18.7,37.8,1005.4,60.0,Berlin
2004-07-13,14.4,12.2,17.3,0.1,0.0,22.7,43.9,1010.3,48.0,Berlin
2004-07-14,15.6,11.1,20.2,0.9,0.0,18.7,39.6,1014.9,252.0,Berlin
2004-07-15,17.7,13.4,21.8,0.2,0.0,16.6,43.6,1012.5,150.0,Berlin
2004-07-16,17.4,13.5,20.0,4.9,0.0,12.6,34.2,1014.1,66.0,Berlin
2004-07-17,21.1,13.3,27.1,4.2,0.0,8.6,31.7,1017.2,450.0,Berlin
